Date,Views
20221022,559
20221023,590
20221024,571
20221025,633
20221026,704
20221027,578
20221028,540
20221029,550
20221030,649
20221031,722
20221101,703
20221102,795
20221103,749
20221104,741
20221105,836
20221106,854
20221107,1002
20221108,1411
20221109,1420
20221110,1454
20221111,1364
20221112,1309
20221113,1843
20221114,2358
20221115,2758
20221116,3130
20221117,3072
20221118,3880
20221119,4913
20221120,10537
20221121,10441
20221122,27119
20221123,11364
20221124,14962
20221125,6527
20221126,11691
20221127,6729
20221128,11583
20221129,5731
20221130,8306
20221201,6198
20221202,7213
20221203,4828
20221204,4576
20221205,13944
20221206,4086
20221207,2180
20221208,1459
20221209,2193
20221210,2736
20221211,1672
20221212,1161
20221213,1700
20221214,2108
20221215,1367
20221216,927
20221217,1345
20221218,2731
20221219,1888
20221220,1096
20221221,862
