Date,Views
20221022,2715
20221023,2917
20221024,2318
20221025,2583
20221026,2068
20221027,1959
20221028,1969
20221029,2085
20221030,2732
20221031,2115
20221101,2307
20221102,2043
20221103,1967
20221104,2068
20221105,2331
20221106,2476
20221107,2059
20221108,2354
20221109,2081
20221110,2206
20221111,1938
20221112,2209
20221113,2514
20221114,2133
20221115,2327
20221116,2181
20221117,1862
20221118,1892
20221119,3106
20221120,2946
20221121,2441
20221122,2532
20221123,2247
20221124,2206
20221125,2266
20221126,2569
20221127,2550
20221128,2346
20221129,2320
20221130,2407
20221201,1949
20221202,1916
20221203,2257
20221204,2371
20221205,2199
20221206,2234
20221207,3068
20221208,1873
20221209,2024
20221210,2192
20221211,2092
20221212,1931
20221213,2448
20221214,1953
20221215,1792
20221216,1690
20221217,1917
20221218,2175
20221219,2190
20221220,2204
20221221,2037
