Date,Views
20221022,2885
20221023,8959
20221024,4115
20221025,2847
20221026,2088
20221027,1801
20221028,1866
20221029,8008
20221030,2960
20221031,1825
20221101,1570
20221102,1439
20221103,1331
20221104,1390
20221105,5592
20221106,2650
20221107,2021
20221108,1934
20221109,1902
20221110,2333
20221111,3642
20221112,3886
20221113,6748
20221114,3350
20221115,3124
20221116,2873
20221117,2716
20221118,3641
20221119,3453
20221120,4255
20221121,3562
20221122,4068
20221123,6395
20221124,47819
20221125,6559
20221126,3017
20221127,3324
20221128,36495
20221129,5214
20221130,2830
20221201,2820
20221202,23784
20221203,8932
20221204,3625
20221205,2780
20221206,2158
20221207,1409
20221208,1982
20221209,6955
20221210,4630
20221211,2592
20221212,2282
20221213,2361
20221214,2517
20221215,3077
20221216,2561
20221217,2443
20221218,1957
20221219,1860
20221220,1902
20221221,1411
