Date,Views
20191018,881
20191019,913
20191020,922
20191021,1148
20191022,1008
20191023,911
20191024,939
20191025,904
20191026,995
20191027,923
20191028,994
20191029,1009
20191030,1015
20191031,922
20191101,997
20191102,1054
20191103,2132
20191104,1446
20191105,1166
20191106,1228
20191107,1071
20191108,1085
20191109,1208
20191110,1138
20191111,1152
20191112,1214
20191113,1107
20191114,1002
20191115,921
20191116,1330
20191117,2479
20191118,5385
20191119,3645
20191120,2504
20191121,1515
20191122,1455
20191123,1109
20191124,1220
20191125,1272
20191126,1059
20191127,983
20191128,1020
20191129,1006
20191130,1074
20191201,1044
20191202,1013
20191203,898
20191204,1071
20191205,1035
20191206,918
20191207,912
20191208,991
20191209,1060
20191210,997
20191211,1107
20191212,1056
20191213,982
20191214,833
20191215,1034
20191216,1069
20191217,1011
