File,Percent Increase
Godley & Creme,48.57
Use Somebody,28.13
Julie Andrews,-100.0
Duran Duran,424.93
Antisemitism in the United States,45.79
Title of honour,55.0
Simon & Schuster,16.75
Britney Spears,176.05
1 (Beatles album),52.94
Steven Tyler,278.71
The Shadow of Your Smile,22.2
PopMatters,23.3
Breaking News (song),68.18
Two Against Nature,2.79
Destiny's Child,29.46
Germany,46.04
Pop music,28.03
Travis (band),118.98
Adolph Caesar,154.39
Camelot (musical),4.82
Bette Midler,0
Victory Tour (The Jacksons tour),63.42
Joe South,6.84
List of best-selling remix albums,18.4
The Washington Post,28.26
Fisk University,18.29
Post-disco,9.28
Jingle,0
This Is America (song),382.59
Muscles (song),38.1
Harry Nilsson,103.68
Christopher Walken,84.7
Mary J. Blige,28.24
Skin whitening,66.78
Stomp (God's Property song),29.35
David Levine,69.52
Scorpions (band),47.13
Richard Corliss,60.67
Barry Manilow,0
Waiting on the World to Change,-100.0
Berry Gordy,-7.71
Naoto Ohshima,29.35
Super Bowl XXVII halftime show,53.03
Invincible (Michael Jackson album),69.96
E.T. the Extra-Terrestrial (album),42.6
Josh Kear,21.86
Dave (rapper),95.13
Feel What U Feel,-7.5
Korea,131.2
Michael Jackson: Searching for Neverland,125.21
Larry Graham,104.26
Anorexia nervosa,4.27
Rob Thomas (musician),17.82
Manic Street Preachers,181.08
Stark Raving Dad,144.93
Connected (Stereo MC's album),28.12
Bessie Smith,37.55
Iman (model),46.25
Better on the Other Side,62.12
Happy (Pharrell Williams song),11.46
Brian McKnight,71.05
Red Hot Chili Peppers,24.97
Oral sex,0
Bubbles (chimpanzee),78.01
"Girls, Girls, Girls (Jay-Z song)",12.08
Rhythm and blues,15.92
Blood on the Dance Floor x Dangerous,433.61
Herb Alpert,17.67
Charles Scribner's Sons,19.18
Teen idol,93.4
1997 Cannes Film Festival,34.76
Brit Awards,29.57
Sam Smith,35.97
Arturo Toscanini,28.0
"Peter, Paul and Mary",212.68
With a Child's Heart,21.7
A Rush of Blood to the Head,18.56
Kings of Leon,12.0
Love Is Here and Now You're Gone,-100.0
"Peter, Paul and Mommy",-23.53
Pecos Bill,41.18
Box Office Mojo,48.84
Ghosts (Michael Jackson song),8.57
Isaac Stern,78.53
Alabama (American band),61.63
Prabhu Deva,39.85
Rumours (album),82.54
Internal Revenue Service,32.09
"Up, Up and Away (song)",16.35
Jermaine Jackson,380.86
The Daily Telegraph,23.26
American Music Awards of 2009,57.98
"Jagged Little Pill, Live",36.59
A Brand New Day (The Wiz song),8.7
Tina Turner,513.77
John Mayer,195.92
Michael Jackson: The Experience,11.72
Billie Holiday,42.17
Jack Nicholson,29.21
Eat It,12.77
God's Property,25.64
The Joshua Tree,-27.46
Nick of Time (album),18.73
The Who,18.46
Maybe Tomorrow (The Jackson 5 album),55.36
Kitty Wells,78.14
Love Will Keep Us Together,-100.0
New Kids on the Block,43.33
Confessions (Usher album),13.1
Michael Jackson: The Last Photo Shoot,109.2
Titanic: Music from the Motion Picture,13.68
40th Annual Grammy Awards,27.35
Google Search,28.8
Thinking Out Loud,188.42
Monarchy,9.62
George H. Wu,15.24
Mack the Knife,21.15
"Holmby Hills, Los Angeles",55.34
Clark Terry,37.66
Glenn Gould,74.03
Eddie Murphy,30.85
Every Breath You Take,-100.0
Dave Haywood,487.6
Stéphane Grappelli,36.38
Ben Sisario,0
Glenn Miller,95.34
Ashgate Publishing,14.79
National Action Network,68.33
H.E.R.,919.89
Paul Winfield,36.93
The Philadelphia Inquirer,-100.0
Bill Cosby,-100.0
Huey Lewis and the News,54.47
First inauguration of Bill Clinton,99.01
Panic attack,22.14
Antônio Carlos Jobim,82.88
Artificial insemination,32.23
Paul Robeson,83.84
River: The Joni Letters,16.38
LeVar Burton,139.17
"HIStory on Film, Volume II",26.92
A Man and His Music,7.9
Strangers in the Night,34.11
Bad 25,87.57
Eddie Brigati,0
Bloomberg News,25.57
Peter Ustinov,38.61
Kings of the Wild Frontier,24.13
Where the Streets Have No Name,11.57
John Prine,360.51
CNN,62.7
Bad (tour),0
Brad Whitford,48.38
Robert Parker (singer),67.09
9-1-1,61.85
The Muppet Show (album),54.78
International Red Cross and Red Crescent Movement,33.86
Paula Abdul,75.27
Judy at Carnegie Hall,34.25
The Wiz (film),38.56
Stephen King,0
Neil Young,11.9
Hello (Adele song),29.08
One More Chance (Michael Jackson song),-9.78
Benny Carter,25.76
Kid Creole and the Coconuts,384.71
Bob Newhart,78.86
Randy Meisner,53.17
Janis Joplin,18.82
Teddy Riley,0
NAACP Image Award for Outstanding Music Video,9.09
The Supremes,49.5
The Beaver County Times,29.95
Denzel Washington,396.4
Here We Go Again (Ray Charles song),83.33
Wanna Be Startin' Somethin',28.9
3T,193.39
St. Louis Post-Dispatch,53.92
Irving Gordon,35.45
Brooke Shields,-0.47
This Masquerade,52.9
Associated Press,24.87
World Music Awards,14.59
LeAnn Rimes,196.82
Ease on Down the Road,13.49
The Doobie Brothers,42.2
National Academy of Recording Arts and Sciences,-100.0
Diamond Life,58.5
Grammy Lifetime Achievement Award,9.79
Travis Payne,41.35
Beauty and the Beast (1991 soundtrack),89.06
Johnny Carter (singer),-100.0
Raymond St. Jacques,101.03
Herbie Crichlow,113.89
Larry Mullen Jr.,51.79
Library of Congress,3.29
Jessye Norman,39.8
Planet Michael,44.3
Will You Be There,49.51
Surrogacy,32.48
Charles Kelley,270.45
My Girl (The Temptations song),117.93
Spice Girls,32.14
Southern California Hospital at Culver City,-100.0
Money (magazine),-25.77
Sunny Came Home,21.69
John Lee Hooker,55.9
Irving Berlin,291.34
Graham King,122.52
Johnny Cash,62.23
Nina Simone,56.35
The Button-Down Mind of Bob Newhart,64.58
Donald Fagen,49.16
MC Hammer,65.81
The Allman Brothers Band,38.21
Michael Jackson: 30th Anniversary Special,321.6
Michael Jackson singles discography,70.83
Alanis Morissette,39.61
Slick Rick,-100.0
Louis Armstrong,17.07
How Am I Supposed to Live Without You,44.74
Patti Page,113.94
"Forest Lawn Memorial Park, Hollywood Hills",39.01
Garry Shider,108.68
Bill Cosby Talks to Kids About Drugs,65.38
Tenor,17.16
Neil Dorfsman,67.86
John Leventhal,73.73
Kike,31.06
Ticknor & Fields,-5.26
Akon,98.37
Dangerous (Michael Jackson song),45.0
Miles Davis,50.26
Colony Capital,134.11
Foo Fighters,86.36
Sam & Dave,49.86
Rita Moreno,385.55
The Scarborough News,218.18
Cleft chin,28.68
Charles Fox (composer),37.56
Kuk Harrell,36.72
Ludwig Göransson,100.65
Donald Sutherland,364.99
Sammy Davis Jr.,83.82
The Band,0
Sega Technical Institute,218.91
Samuel L. Jackson,0
Caleb Followill,81.51
Evergreen (Love Theme from A Star Is Born),554.64
Wind Beneath My Wings,29.88
Richie Furay,155.56
OK Go,39.15
The Staple Singers,40.96
Trial of Michael Jackson,118.23
Bon Jovi,-100.0
Jackson 5 Christmas Album,92.61
Cry Me a River (Justin Timberlake song),36.28
Henry Mancini,32.21
Lollipops and Roses (song),49.3
The Times,41.09
Michael Jackson's Ghosts,42.75
Propofol,69.44
Grammy Award for Best Performance Music Video,33.33
Handy Man (song),-2.92
The Atlantic,47.0
Kiss from a Rose,-100.0
Michael Jackson: The Immortal World Tour,19.05
Perry Como,1334.05
Cirque du Soleil,14.38
Grammy Award for Album of the Year,3.61
Morphing,32.14
Janelle Monáe,205.16
Eminem,52.55
Toto (band),35.3
Cardiopulmonary resuscitation,26.36
ITunes Live from Capitol Studios,181.67
That's What I Like (Bruno Mars song),29.41
Random Access Memories,20.9
Los Angeles Daily News,41.41
Foreclosure,22.56
Beat It,52.52
Free to Be... You and Me,32.87
Jackie Jackson,483.89
Vienna,8.28
Lionsgate,16.26
Send In the Clowns,392.25
Marlon Brando,10.99
Julien Temple,27.56
Taylor Swift,-100.0
The Beach Boys,5.56
Everybody's Talkin',29.83
Damn (Kendrick Lamar album),-100.0
Direct-to-video,16.49
The Plain Dealer,31.14
Marathon (media),18.37
Blender (magazine),0
Fatima Robinson,45.78
"Blood, Sweat & Tears",34.79
We Be Clubbin',106.58
The Wanderer (Dion song),-100.0
Chris Martin,5.8
Al Green,28.82
Jay-Z,179.32
Taj Jackson,675.26
CityNews,56.87
Simon & Garfunkel,34.05
Andrés Segovia,-100.0
Kosovo War,419.89
Nipsey Russell,0
Toni Tennille,30.57
Bernie Worrell,66.41
Michael Jackson memorial service,174.68
Los Angeles,10.64
United Negro College Fund,81.49
Moonwalker,117.0
Oasis (band),71.9
Bad Bunny,23.87
Usher (singer),65.86
Daniel Kaluuya,190.94
Anything (3T song),44.35
One Day in Your Life (album),0
Press Association,128.43
Shake Your Body (Down to the Ground),87.37
Bahrain,38.21
Joseph Brooks (songwriter),198.98
Tito Puente,26.57
Can You Feel It (The Jacksons song),57.68
The Verve,63.31
Love Never Felt So Good,227.57
Third Album,80.15
Breakin' Away (album),19.2
The Miseducation of Lauryn Hill,40.74
Greatest hits album,17.85
Not Ready to Make Nice,36.12
74th Street (Manhattan),40.65
Norah Jones,41.9
Supernatural (Santana album),26.53
It's Your Thing,19.12
Harmony Books,42.53
Jacques Chirac,117.05
Robert Holmes à Court,221.51
Michael Jackson: The Ultimate Collection,111.54
Peggy Lipton,112.15
Santana (band),81.79
Paul McCartney,1263.56
"Santa Maria, California",17.87
Burt Bacharach,50.93
Beastie Boys,26.48
Don't Let Me Be Lonely Tonight,34.23
Juilliard String Quartet,41.29
Keith Sweat,76.07
Ruth Brown,10.93
The Concert for Bangladesh (album),23.35
Stereo MC's,-100.0
BBC News,17.69
Ewan MacColl,15.34
Supernatural,2.14
Queen (band),239.35
Cinema of India,6.97
Rebbie Jackson,1032.13
San Jose Mercury News,60.75
Listen Without Prejudice Vol. 1,118.39
Anschutz Entertainment Group,17.54
The Edge,29.54
Teddy Pendergrass,161.96
Billy Davis Jr.,114.46
Lookin' Through the Windows,109.25
Cracked Rear View,23.39
Twitter,31.36
India Arie,14.45
"Motown 25: Yesterday, Today, Forever",55.24
Gene Cornish,222.18
Lena Horne,0
Jon Batiste,152.36
Tony Award for Best Actor in a Musical,287.45
2300 Jackson Street (song),208.81
Post Malone,140.93
The Best of Michael Jackson,42.51
If I Ain't Got You,-5.02
Alison Krauss,70.36
Zombie,39.95
Miss Black America,49.31
Candle in the Wind 1997,-100.0
Black Sabbath,15.73
The 1975,-100.0
Still Crazy After All These Years,50.21
Unforgettable... with Love,4.73
Patrick Simmons,71.0
Taryll Jackson,363.16
Grammy Award for Best Music Video,17.12
34th Annual Grammy Awards,138.99
Home (La Toya Jackson song),0
The Independent,-1.55
"HIStory: Past, Present and Future, Book I",46.53
Steve Winwood,64.81
Monkey-baiting,45.54
Emeli Sandé,48.32
Rick Springfield,45.98
Back on the Block,13.88
Quincy Jones,-2.68
20th Century Masters – The Millennium Collection: The Best of The Jackson 5,51.61
Identity (3T album),100.0
Michael Jackson (disambiguation),111.29
Unity: The Latin Tribute to Michael Jackson,60.0
State of Independence,32.69
Seal (musician),18.06
The Beatles: Eight Days a Week,78.44
You & I (Nobody in the World),20.53
Tiki Fulwood,0
Sterling Publishing,38.89
HIStory World Tour,0
Young Thug,139.98
Janet Jackson,252.25
Don Henley,52.0
George Jones,94.51
Hermione Gingold,282.28
Rehab (Amy Winehouse song),66.02
Lungs (album),235.16
Justin Timberlake,61.37
Robert Christgau,18.59
Jackie DeShannon,47.29
Grammy Award for Best Music Film,24.62
Spike Jonze,46.56
"The Blade (Toledo, Ohio)",277.42
Arif Mardin,16.63
Falu,93.02
Thriller (album),-100.0
New York Public Library,0
Dire Straits,-100.0
Motown,8.38
Kingdom of Sanwi,81.6
Joe Jackson (manager),3886.66
Studio 54,70.72
Jerry Herman,46.83
Brand New Day (Sting song),21.43
Billie Jean,56.24
Ben (Michael Jackson album),30.56
Dirty Diana,-100.0
David Bowie,31.69
Shaheen Jafargholi,-100.0
Eric Clapton,380.95
Wives and Lovers,8.19
Will Smith,69.55
Mike Dirnt,97.01
Personal relationships of Michael Jackson,176.67
Tom Petty,48.51
Mark Ronson,49.51
Billy Joel,325.27
Smile (Charlie Chaplin song),41.7
James Taylor,67.26
A Place with No Name,90.75
Alicia Keys,59.74
"Crosby, Stills, Nash & Young",47.07
Sailing (Christopher Cross song),-100.0
The Ed Sullivan Show,34.76
Theme from A Summer Place,184.94
Tricky Stewart,0
Donna Weiss,5.15
Carrie Underwood,96.63
Carlos Santana,367.37
Painkiller,23.81
By the Time I Get to Phoenix,27.78
The Gadsden Times,69.01
Just the Two of Us (Will Smith song),101.53
Ronald Reagan UCLA Medical Center,21.52
Andrew Dost,22.06
Falsetto,-100.0
BET,485.98
52nd Street (album),52.55
Richard Pryor,33.13
Dance-pop,-100.0
Carnival of the Animals,29.63
Dancing the Dream,0
Natalie Cole,31.97
Al Jarreau,28.97
Frank Sinatra,374.38
Triumph Tour,64.58
Rome News-Tribune,-100.0
Stephen Stills,225.69
(I Can't Make It) Another Day,93.2
List of The Jackson 5 band members,240.4
Tommy Sims,36.62
Like You'll Never See Me Again,21.57
Who Is It (Michael Jackson song),34.3
Ahmad Jamal,69.85
Tease Me (3T song),113.04
