Date,Views
20150706,149
20150707,133
20150708,105
20150709,136
20150710,140
20150711,191
20150712,275
20150713,319
20150714,163
20150715,186
20150716,170
20150717,120
20150718,124
20150719,96
20150720,133
20150721,154
20150722,130
20150723,109
20150724,130
20150725,180
20150726,144
20150727,171
20150728,171
20150729,150
20150730,85
20150731,142
20150801,107
20150802,100
20150803,86
20150804,99
20150805,70
20150806,105
20150807,79
20150808,104
20150809,76
20150810,110
20150811,74
20150812,100
20150813,86
20150814,74
20150815,79
20150816,77
20150817,103
20150818,117
20150819,88
20150820,77
20150821,98
20150822,89
20150823,94
20150824,90
20150825,99
20150826,97
20150827,83
20150828,90
20150829,95
20150830,84
20150831,83
20150901,75
20150902,74
20150903,80
20150904,126
