Date,Views
20150706,120
20150707,82
20150708,104
20150709,90
20150710,77
20150711,127
20150712,82
20150713,104
20150714,91
20150715,126
20150716,122
20150717,121
20150718,105
20150719,109
20150720,115
20150721,81
20150722,116
20150723,104
20150724,93
20150725,143
20150726,145
20150727,123
20150728,90
20150729,83
20150730,75
20150731,98
20150801,102
20150802,144
20150803,100
20150804,125
20150805,90
20150806,87
20150807,87
20150808,111
20150809,106
20150810,79
20150811,105
20150812,146
20150813,106
20150814,65
20150815,69
20150816,74
20150817,180
20150818,212
20150819,165
20150820,116
20150821,183
20150822,103
20150823,272
20150824,239
20150825,178
20150826,195
20150827,228
20150828,143
20150829,146
20150830,156
20150831,134
20150901,91
20150902,87
20150903,74
20150904,99
