Date,Views
20150706,15
20150707,15
20150708,8
20150709,24
20150710,22
20150711,26
20150712,12
20150713,12
20150714,18
20150715,28
20150716,28
20150717,8
20150718,15
20150719,28
20150720,21
20150721,24
20150722,19
20150723,16
20150724,16
20150725,13
20150726,6
20150727,8
20150728,11
20150729,12
20150730,16
20150731,19
20150801,25
20150802,15
20150803,13
20150804,18
20150805,11
20150806,12
20150807,18
20150808,10
20150809,13
20150810,9
20150811,15
20150812,8
20150813,12
20150814,11
20150815,23
20150816,16
20150817,22
20150818,8
20150819,8
20150820,11
20150821,12
20150822,20
20150823,16
20150824,27
20150825,10
20150826,12
20150827,10
20150828,5
20150829,21
20150830,12
20150831,6
20150901,38
20150902,15
20150903,16
20150904,24
