Date,Views
20150706,70
20150707,59
20150708,56
20150709,79
20150710,92
20150711,48
20150712,63
20150713,78
20150714,59
20150715,65
20150716,72
20150717,59
20150718,46
20150719,68
20150720,86
20150721,70
20150722,70
20150723,63
20150724,83
20150725,62
20150726,74
20150727,46
20150728,69
20150729,68
20150730,48
20150731,50
20150801,52
20150802,59
20150803,61
20150804,59
20150805,63
20150806,63
20150807,70
20150808,59
20150809,71
20150810,55
20150811,45
20150812,52
20150813,108
20150814,236
20150815,81
20150816,57
20150817,73
20150818,51
20150819,75
20150820,88
20150821,64
20150822,50
20150823,67
20150824,61
20150825,41
20150826,67
20150827,58
20150828,61
20150829,43
20150830,52
20150831,56
20150901,55
20150902,59
20150903,78
20150904,55
