Date,Views
20150706,4
20150707,2
20150708,4
20150709,1
20150710,2
20150711,2
20150712,4
20150713,6
20150714,7
20150715,8
20150716,7
20150717,6
20150718,20
20150719,6
20150720,13
20150721,6
20150722,3
20150723,12
20150724,2
20150725,5
20150726,2
20150727,6
20150728,12
20150729,11
20150730,5
20150731,13
20150801,9
20150802,15
20150803,5
20150804,9
20150805,10
20150806,6
20150807,8
20150808,2
20150809,8
20150810,9
20150811,4
20150812,9
20150813,4
20150814,10
20150815,5
20150816,7
20150817,5
20150818,5
20150819,5
20150820,4
20150821,7
20150822,1
20150823,5
20150824,4
20150825,5
20150826,2
20150827,2
20150828,5
20150829,6
20150830,6
20150831,3
20150901,2
20150902,1
20150903,4
20150904,5
