Date,Views
20150706,15
20150707,13
20150708,12
20150709,27
20150710,18
20150711,18
20150712,23
20150713,17
20150714,22
20150715,36
20150716,23
20150717,12
20150718,16
20150719,9
20150720,22
20150721,15
20150722,24
20150723,14
20150724,26
20150725,15
20150726,16
20150727,16
20150728,14
20150729,16
20150730,8
20150731,25
20150801,15
20150802,10
20150803,12
20150804,9
20150805,16
20150806,14
20150807,18
20150808,18
20150809,11
20150810,14
20150811,17
20150812,14
20150813,11
20150814,15
20150815,12
20150816,11
20150817,12
20150818,9
20150819,6
20150820,18
20150821,18
20150822,16
20150823,16
20150824,11
20150825,14
20150826,21
20150827,13
20150828,11
20150829,20
20150830,13
20150831,13
20150901,12
20150902,16
20150903,16
20150904,8
