Date,Views
20150706,27
20150707,12
20150708,12
20150709,12
20150710,14
20150711,14
20150712,17
20150713,22
20150714,18
20150715,13
20150716,14
20150717,11
20150718,8
20150719,10
20150720,25
20150721,11
20150722,21
20150723,17
20150724,11
20150725,26
20150726,11
20150727,8
20150728,19
20150729,19
20150730,11
20150731,14
20150801,18
20150802,12
20150803,2
20150804,11
20150805,7
20150806,17
20150807,8
20150808,21
20150809,13
20150810,14
20150811,12
20150812,11
20150813,9
20150814,9
20150815,15
20150816,11
20150817,10
20150818,3
20150819,7
20150820,13
20150821,15
20150822,11
20150823,14
20150824,12
20150825,9
20150826,11
20150827,18
20150828,12
20150829,13
20150830,16
20150831,8
20150901,14
20150902,8
20150903,12
20150904,12
