Date,Views
20180809,119
20180810,94
20180811,121
20180812,137
20180813,91
20180814,118
20180815,143
20180816,93
20180817,132
20180818,133
20180819,126
20180820,137
20180821,121
20180822,116
20180823,120
20180824,146
20180825,108
20180826,124
20180827,110
20180828,136
20180829,130
20180830,125
20180831,114
20180901,157
20180902,131
20180903,122
20180904,133
20180905,113
20180906,120
20180907,117
20180908,121
20180909,120
20180910,109
20180911,126
20180912,93
20180913,108
20180914,123
20180915,136
20180916,147
20180917,127
20180918,129
20180919,117
20180920,116
20180921,123
20180922,154
20180923,146
20180924,137
20180925,125
20180926,157
20180927,109
20180928,113
20180929,122
20180930,146
20181001,122
20181002,90
20181003,98
20181004,131
20181005,148
20181006,141
20181007,126
20181008,127
