Date,Views
20180809,11
20180810,11
20180811,9
20180812,12
20180813,8
20180814,11
20180815,14
20180816,14
20180817,13
20180818,7
20180819,11
20180820,8
20180821,10
20180822,17
20180823,12
20180824,16
20180825,12
20180826,7
20180827,7
20180828,9
20180829,8
20180830,4
20180831,22
20180901,11
20180902,16
20180903,17
20180904,16
20180905,21
20180906,13
20180907,10
20180908,14
20180909,14
20180910,15
20180911,11
20180912,6
20180913,4
20180914,11
20180915,12
20180916,7
20180917,9
20180918,12
20180919,12
20180920,7
20180921,8
20180922,8
20180923,15
20180924,4
20180925,9
20180926,6
20180927,11
20180928,16
20180929,15
20180930,12
20181001,6
20181002,10
20181003,12
20181004,6
20181005,4
20181006,11
20181007,3
20181008,5
