Date,Views
20180809,9
20180810,7
20180811,18
20180812,13
20180813,5
20180814,17
20180815,6
20180816,8
20180817,4
20180818,4
20180819,8
20180820,9
20180821,10
20180822,20
20180823,11
20180824,7
20180825,14
20180826,11
20180827,8
20180828,12
20180829,17
20180830,16
20180831,12
20180901,11
20180902,10
20180903,14
20180904,19
20180905,14
20180906,11
20180907,10
20180908,15
20180909,13
20180910,9
20180911,13
20180912,6
20180913,10
20180914,12
20180915,14
20180916,7
20180917,8
20180918,11
20180919,8
20180920,11
20180921,3
20180922,11
20180923,11
20180924,15
20180925,13
20180926,5
20180927,6
20180928,4
20180929,5
20180930,7
20181001,7
20181002,13
20181003,15
20181004,7
20181005,30
20181006,13
20181007,6
20181008,5
