Date,Views
20171117,1217
20171118,916
20171119,1074
20171120,1558
20171121,1522
20171122,1297
20171123,1226
20171124,1281
20171125,869
20171126,961
20171127,1489
20171128,1572
20171129,1474
20171130,1301
20171201,1010
20171202,671
20171203,945
20171204,1441
20171205,1421
20171206,1409
20171207,1234
20171208,1160
20171209,993
20171210,1073
20171211,1405
20171212,1467
20171213,1434
20171214,1257
20171215,891
20171216,676
20171217,857
20171218,1066
20171219,1207
20171220,929
20171221,862
20171222,616
20171223,442
20171224,418
20171225,458
20171226,602
20171227,756
20171228,707
20171229,783
20171230,557
20171231,542
20180101,587
20180102,952
20180103,920
20180104,1053
20180105,939
20180106,770
20180107,1625
20180108,1383
20180109,1305
20180110,1361
20180111,1314
20180112,1061
20180113,717
20180114,881
20180115,1228
20180116,1243
