Date,Views
20210731,12
20210801,14
20210802,23
20210803,10
20210804,9
20210805,12
20210806,14
20210807,15
20210808,17
20210809,24
20210810,25
20210811,22
20210812,28
20210813,82
20210814,164
20210815,160
20210816,111
20210817,88
20210818,74
20210819,71
20210820,60
20210821,78
20210822,68
20210823,45
20210824,45
20210825,39
20210826,35
20210827,30
20210828,65
20210829,138
20210830,86
20210831,76
20210901,52
20210902,66
20210903,45
20210904,34
20210905,34
20210906,31
20210907,25
20210908,35
20210909,23
20210910,32
20210911,25
20210912,22
20210913,23
20210914,44
20210915,20
20210916,28
20210917,22
20210918,27
20210919,37
20210920,23
20210921,35
20210922,34
20210923,27
20210924,24
20210925,37
20210926,25
20210927,25
20210928,12
20210929,31
