Date,Views
20180515,2856
20180516,2959
20180517,2944
20180518,3208
20180519,7474
20180520,6079
20180521,4798
20180522,4051
20180523,3659
20180524,3281
20180525,2952
20180526,2823
20180527,3332
20180528,4606
20180529,3229
20180530,3050
20180531,2795
20180601,2613
20180602,2572
20180603,2908
20180604,2982
20180605,2680
20180606,2792
20180607,3118
20180608,3000
20180609,2787
20180610,7334
20180611,3453
20180612,3323
20180613,2923
20180614,2632
20180615,2224
20180616,2216
20180617,3486
20180618,2830
20180619,2513
20180620,2424
20180621,2587
20180622,2332
20180623,2245
20180624,2381
20180625,2338
20180626,2227
20180627,2186
20180628,2309
20180629,2074
20180630,2052
20180701,2260
20180702,2427
20180703,2236
20180704,2322
20180705,2614
20180706,2435
20180707,2412
20180708,2458
20180709,5184
20180710,3729
20180711,3610
20180712,4023
20180713,7019
20180714,3970
