Date,Views
20161010,172
20161011,143
20161012,167
20161013,124
20161014,163
20161015,143
20161016,107
20161017,131
20161018,96
20161019,103
20161020,166
20161021,156
20161022,120
20161023,106
20161024,106
20161025,128
20161026,137
20161027,113
20161028,108
20161029,113
20161030,145
20161031,105
20161101,126
20161102,145
20161103,142
20161104,157
20161105,177
20161106,175
20161107,296
20161108,418
20161109,1482
20161110,938
20161111,566
20161112,472
20161113,374
20161114,473
20161115,352
20161116,264
20161117,261
20161118,217
20161119,224
20161120,269
20161121,291
20161122,231
20161123,211
20161124,232
20161125,215
20161126,263
20161127,232
20161128,215
20161129,201
20161130,189
20161201,153
20161202,175
20161203,129
20161204,151
20161205,157
20161206,125
20161207,155
20161208,179
20161209,113
