Date,Views
20201009,322
20201010,276
20201011,324
20201012,293
20201013,324
20201014,372
20201015,305
20201016,290
20201017,293
20201018,295
20201019,304
20201020,336
20201021,348
20201022,329
20201023,290
20201024,383
20201025,331
20201026,372
20201027,624
20201028,925
20201029,777
20201030,591
20201031,606
20201101,859
20201102,723
20201103,990
20201104,709
20201105,553
20201106,601
20201107,537
20201108,579
20201109,568
20201110,1436
20201111,2036
20201112,1964
20201113,2073
20201114,2023
20201115,1702
20201116,2183
20201117,2164
20201118,2267
20201119,2277
20201120,2187
20201121,2214
20201122,1478
20201123,897
20201124,809
20201125,738
20201126,493
20201127,431
20201128,436
20201129,1253
20201130,699
20201201,425
20201202,360
20201203,377
20201204,334
20201205,364
20201206,338
20201207,371
20201208,376
