Date,Views
20220706,102
20220707,68
20220708,69
20220709,59
20220710,84
20220711,105
20220712,87
20220713,88
20220714,67
20220715,91
20220716,189
20220717,163
20220718,121
20220719,104
20220720,73
20220721,72
20220722,74
20220723,73
20220724,60
20220725,83
20220726,72
20220727,81
20220728,51
20220729,50
20220730,59
20220731,75
20220801,55
20220802,89
20220803,77
20220804,78
20220805,88
20220806,67
20220807,52
20220808,68
20220809,64
20220810,112
20220811,76
20220812,104
20220813,59
20220814,53
20220815,89
20220816,78
20220817,68
20220818,65
20220819,54
20220820,47
20220821,92
20220822,71
20220823,52
20220824,72
20220825,119
20220826,71
20220827,50
20220828,43
20220829,53
20220830,86
20220831,64
20220901,88
20220902,79
20220903,68
20220904,44
