Date,Views
20220706,7
20220707,6
20220708,9
20220709,10
20220710,9
20220711,5
20220712,19
20220713,6
20220714,10
20220715,5
20220716,10
20220717,5
20220718,11
20220719,6
20220720,5
20220721,8
20220722,6
20220723,10
20220724,2
20220725,11
20220726,4
20220727,6
20220728,4
20220729,11
20220730,5
20220731,11
20220801,4
20220802,12
20220803,7
20220804,10
20220805,9
20220806,5
20220807,7
20220808,5
20220809,6
20220810,8
20220811,9
20220812,5
20220813,4
20220814,6
20220815,4
20220816,7
20220817,5
20220818,4
20220819,6
20220820,12
20220821,6
20220822,8
20220823,8
20220824,8
20220825,3
20220826,3
20220827,4
20220828,9
20220829,2
20220830,5
20220831,6
20220901,2
20220902,7
20220903,7
20220904,6
