Date,Views
20220706,49
20220707,41
20220708,38
20220709,43
20220710,17
20220711,34
20220712,39
20220713,23
20220714,41
20220715,15
20220716,37
20220717,33
20220718,24
20220719,32
20220720,36
20220721,36
20220722,28
20220723,32
20220724,37
20220725,35
20220726,35
20220727,22
20220728,40
20220729,37
20220730,39
20220731,32
20220801,25
20220802,30
20220803,29
20220804,36
20220805,25
20220806,28
20220807,23
20220808,22
20220809,26
20220810,36
20220811,28
20220812,37
20220813,26
20220814,23
20220815,32
20220816,16
20220817,22
20220818,29
20220819,43
20220820,40
20220821,37
20220822,34
20220823,33
20220824,32
20220825,25
20220826,18
20220827,22
20220828,19
20220829,20
20220830,27
20220831,27
20220901,26
20220902,23
20220903,35
20220904,23
